2.060000000000000000e+02
2.260000000000000000e+02
1.880000000000000000e+02
2.350000000000000000e+02
2.510000000000000000e+02
2.580000000000000000e+02
2.320000000000000000e+02
2.600000000000000000e+02
2.770000000000000000e+02
2.860000000000000000e+02
2.890000000000000000e+02
2.830000000000000000e+02
2.930000000000000000e+02
2.970000000000000000e+02
3.000000000000000000e+02
3.010000000000000000e+02
3.010000000000000000e+02
2.990000000000000000e+02
2.400000000000000000e+02
2.540000000000000000e+02
2.170000000000000000e+02
1.940000000000000000e+02
1.740000000000000000e+02
1.820000000000000000e+02
1.620000000000000000e+02
1.420000000000000000e+02
1.370000000000000000e+02
1.300000000000000000e+02
1.150000000000000000e+02
8.800000000000000000e+01
9.900000000000000000e+01
8.400000000000000000e+01
6.600000000000000000e+01
5.900000000000000000e+01
8.200000000000000000e+01
6.900000000000000000e+01
5.000000000000000000e+01
3.800000000000000000e+01
4.600000000000000000e+01
3.400000000000000000e+01
3.000000000000000000e+01
3.000000000000000000e+01
1.600000000000000000e+01
1.400000000000000000e+01
1.100000000000000000e+01
6.000000000000000000e+00
5.000000000000000000e+00
6.000000000000000000e+00
