165,164,164,172,176,188,200,218,231,234,228,221,215,210,205,203,204,203,208,209,211,216,220,227,236,246,255,264,269,270,273,272,270,275,279,272,255,236,220,203,184,161,156,141,132,121,119,121,115,115,113,112,119,127,134,147,167,183,190,191,193,195,194,188,196,196,197,200,199,196,199,202,207,209,215,218,225,231,232,230,232,235,233,223,204,188,171,153,139,128,130,137,144,145,148,149,149,141,136,136,140,148,155,169,184,191,185,173,165,161,156,153,149,149,151,154,154,155,158,164,167,174,182,187,193,200,200,202,202,204,204,201,196,188,175,162,159,169,178,198,200,200,203,204,205,206,209,209,218,235,254,267,279,273,265,260,253,251,247,245,237,231,233,228,217,205,200,197,198,200,205,208,209,210,206,204,198,196,188,175,159,147,138,132,125,123,119,111,114,113,112,117,114,112,112,112,106,108,112,107
3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5
12.0186798344153,12.823906944124,13.4255964748878,12.8190630266846,17.4869337882885,16.8106712040521,30.8907549993311,30.1264027914132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.315562157189,104.653923799628,85.3156935775349,86.029183709309,55.9328895265054,56.0085901645642,45.8605195470228,46.4026100755356,35.2568728754669,34.3613758737205,23.3243589844733,22.3559956488692,14.5287256884732,13.6481332718768,12.4341824365851,13.349690516875,13.7680512417439,13.420432013489,11.2347769623678,12.0409337663056,13.4797304162568,13.0780846114446,18.0415689019032,16.6281490166494,33.2212764265567,33.2914945383897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.56160338957,111.763194159772,74.4254876175842,74.4738969719666,60.2586067502447,62.271064682879,50.3175010432974,53.0713487030547,34.6602757573388,35.6975430101004,24.9587460134053,24.6988182282415,16.1851505740072,15.9640824168122,13.2735529488728,13.145926435432,12.5254811706409,13.022874210119,12.4484907764703,12.3649217997864,13.4602865020338,13.4206428503408,17.9619038822946,18.7842563023941,31.3269385877849,30.0037323275063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.148063234239,101.249111761732,79.0534481826353,79.8523035667038,56.340066770127,60.9406688860634,43.2497095644891,42.275228964808,37.4580470704691,37.4925500322746,24.8804584152682,25.1680357376823,18.2373449203672,17.8433318646497,13.6744551990758,13.6112326689061,14.0920635191494,13.827658256347,11.7951518103424,11.9350346615778,13.7876689102,13.7423824556,19.0782156405582,17.6415597059061,33.8900098329015,34.677649918911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0843279056169,95.29847269258,88.5583202805363,80.9766368489391,60.9071487424575,62.070343012275,48.8887484963987,45.486054892896,41.6415038979429,44.1451634157946,37.1052159563012,39.4508971516172,23.7717080670445,25.010146561899,16.7273425870931,15.8115521465918,19.6278738689474,19.0840014176445,15.5200207308217,15.963105699775,12.2351544223479,12.5512988631817,14.0241122210664,14.1152819356943,22.3495897405266,20.729939407102
0,0,0,0,0,0,0,0,0.418910852151575,0.40849386324936,10.3413013239455,10.4453449859616,6.69072296877704,7.25721477922852,3.71067322240944,3.52189314855746,22.7476647274469,22.7219429247205,4.54796391839445,4.43609741564731,4.59676922297327,4.34190314721373,32.9485040865402,33.2806507414244,17.0538300468802,16.5902900842007,10.3440430669812,10.1656385625524,1.40970553569483,1.39719759978276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404206055025481,0.428478491679737,8.10790441156274,8.67586350333073,19.022814365183,18.7762054124245,32.107391335994,32.1736789246803,37.8800257294587,36.7744236275447,35.2572776222344,37.8325829291892,6.29212754703722,6.4449609474055,8.199229117892,8.10219599852442,4.47913396746259,4.53774094478942,12.3486583259266,11.9832300406664,2.45808885625903,2.55800545176615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68536626770393,1.69594924722659,14.2289744385513,14.6531231932951,30.3896369603921,30.2840658370399,40.3451249471286,38.4273554871532,41.4367401103195,42.7050163536713,35.3549776622218,34.3879831496686,34.2094956292465,36.185834449344,26.9845853297463,25.525498884283,15.0966725673075,15.5372719490988,16.5033208922985,16.5471251116969,3.41020586863324,3.39970412953293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37903073526578,1.41599567162852,11.4545013832745,11.0530993196699,21.361576375549,22.2122202035681,35.3535151071632,35.5820581963042,34.5259449066793,32.7224992017273,18.9157351426487,19.667197766139,10.2106092600562,9.84133915603813,13.5176225445853,14.7075333629127,10.3840696555064,10.1153273500048,6.65376930762032,7.16421759606324,2.51549410021045,2.38783433786932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.43640000000011,91.8364000000001,178.2364,264.6364,295.017336973316,277.530403185027,260.719731980975,229.828976981644,229.828976981644,230.247887833795,230.656381697045,240.99768302099,251.443028006952,258.133750975729,265.390965754957,269.101638977367,402.223532125924,640.971196853371,663.693139778092,668.241103696486,845.477201112133,850.073970335107,854.41587348232,887.364377568861,920.645028310285,937.698858357165,954.289148441366,964.633191508347,974.798830070899,976.208535606594,977.605733206377,867.290171049188,762.63624724956,677.320553672025,591.291369962716,535.35848043621,479.349890271646,433.489370724623,387.086760649088,516.686760649088,482.325384775367,459.001025790894,436.645030142025,422.116304453552,408.468171181675,396.03398874509,512.284298228215,555.484298228215,598.684298228215,760.249521265847,921.008587499541,1080.32885708328,1123.52885708328,1123.52885708328,1106.90070806664,1073.67943164008,1040.38793710169,1127.19214315671,1127.62062164839,1135.72852605996,1144.40438956329,1163.42720392847,1182.2034093409,1214.31080067689,1246.48447960157,1284.36450533103,1321.13892895857,1356.39620658081,1523.82878951,1573.32091705703,1579.76587800444,1587.96510712233,1596.06730312086,1600.54643708832,1734.68417803311,1747.03283635903,1759.0160663997,1761.47415525596,1936.83216070773,1820.27055731816,1949.87055731816,1875.44506970057,1800.9711727286,1740.71256597836,1678.44150129548,1628.12400025218,1575.05265154913,1618.25265154913,1582.55510853903,1557.59636252562,1705.69754429738,1905.51239372337,1889.54831130656,1876.27475835769,1863.12883192226,1850.60335075162,1837.5804765415,1997.93198576503,2201.56706396524,2188.10677746321,2174.68613461287,2156.72423073057,2310.73997442818,2279.41303584039,2249.40930351289,2251.09466978059,2252.79061902782,2267.01959346637,2281.67271665966,2312.06235362006,2342.3464194571,2382.69154440422,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2299.85193676576,2198.60282500403,2119.54937682139,2205.94937682139,2205.94937682139,2145.00870793533,2101.75899837084,2059.48376940603,2022.02572233556,1984.53317230329,2132.45271388802,2107.28467815034,2132.24733322997,2114.40400136532,2100.72954616625,2087.11831349734,2073.02624997819,2059.19859172184,2047.4034399115,2035.46840524992,2021.68073633972,2007.93835388412,2223.93835388412,2206.29679417822,2172.40678434532,2137.7291344264,2139.10816516167,2140.5241608333,2151.97866221657,2163.03176153624,2184.39333791179,2206.60555811536,2241.95907322252,2277.54113141883,2312.06707632551,2344.78957552723,2363.70531066988,2383.37250843602,2393.58311769608,2400,2400,2400,2400,2400,2400,2400,2400,2400,2302.91567209438,2207.6171994018,2119.05887912127,2038.08224227233,2106.77509352987,2044.70475051759,1995.8160020212,1950.3299471283,1908.68844323036,1864.54327981456,1827.43806385826,1787.98716670664,1764.2154586396,1739.2053120777,1895.27796949061,2052.26641734402,2032.63854347507,2013.55454205742,1998.0345213266,2127.6345213266,2115.39936690425,2102.84806804107,2261.62395582001,2261.62395582001,2239.27436607948
36.1938482965927,36.579554366355,38.0050709536729,41.7006833923344,44.8331011305768,47.5786375318713,44.2177068045624,47.9154896652372,50.6504817482846,51.1523700635776,55.3408277815653,55.8934540821776,57.4226105147747,52.8702729394665,54.7198538665168,57.2216807773079,55.7506035017128,55.4231712285401,48.4901670611374,49.5833038163035,46.5377549964277,50.3821198409458,48.5433947053651,47.3395388977245,50.9290866983408,49.7606828045125,50.0790505116527,47.5321633634501,52.4283390748771,49.065931614833,59.3145227739832,58.3179279170839,52.1706865448794,52.247537562681,49.636860227561,47.9215180773194,48.7994776115252,46.667976591324,43.7430389796761,47.8231108837748,47.0115671790116,49.4772722631432,47.8895731321657,47.1225987694366,47.1081446510086,45.6676642388081,48.5560945629479,47.8882616659012,44.3056008604659,45.8320884499302,44.6720708748331,49.2590106513405,53.0640164609306,52.2983208334153,50.249624730225,50.2857657950734,53.5198945680472,49.0791892634059,48.8029752084446,48.7216148425994,48.2800276374847,51.1663777102448,46.9192734864837,49.4266624100242,53.4624943682201,56.1228087030507,57.6042936064545,56.5905740153035,52.1628481399303,50.066297808038,48.9020773669026,51.2448054851318,50.9802091624928,49.6586066505708,49.6823188469992,52.2688313302682,50.6278037373544,52.1052672153118,48.1600600632249,50.60708824846,47.8569179445443,51.0222417952026,46.8025579119126,45.455004575203,45.0488913634061,44.2584011281289,42.6602198968122,43.4769527915583,45.2689710542613,43.2936331661841,41.5782741813193,44.7131698566235,43.0532519395677,43.2898662350779,41.9149594691382,43.1625920730748,39.0313192878471,39.8352562491699,41.0969602607133,43.9359969611291,47.5219897600613,47.3362271170025,51.645019688484,50.8378654115147,49.9165174301446,48.146634646913,50.0583020768491,48.5528808523786,49.1120740175486,51.2489076048198,48.4052422346979,47.8945548535422,47.9655097770279,48.0754998771219,52.3621297067098,49.9584990443965,48.5860003106999,48.4194452621722,44.0563005850601,45.8554359004396,46.1174891889522,46.873558215809,43.1112181631968,47.0024347615982,47.723016723759,46.6176011633083,46.1142535238479,44.7705936288038,48.6253764171189,46.5792961067228,42.0804122058373,44.8046298774262,43.2384288087544,43.9323563874781,44.4777651555503,40.9497895885687,36.0602499665194,38.0782493391442,44.8312903006056,47.1224908585433,42.7706013242818,44.4852548810412,42.7656139976641,43.7810880080559,45.2795704450472,45.6082475800113,43.6800933433138,45.7679889673054,41.8984471006404,40.9287393772644,41.1945884258965,42.780911525454,45.8902718421619,42.9419140359344,45.5342468765887,43.2850978158021,40.9314913351646,43.9159569869825,43.2984896362877,41.3744209508421,43.6235285743343,42.1938910761686,40.680815023399,44.0545677471238,41.6129383293588,39.1625243429328,41.8561802537539,42.3812825452131,40.4491397425385,39.8751190696278,40.8613956788382,39.5217178815363,44.6497837815764,44.6565981788587,50.3077083218638,47.0672303235125,52.6681125282689,48.5085089285756,48.6922213800572,49.973244704996,50.4357228997434,51.4213154390489,48.2831970587471,47.2782646654409,42.1406517489786,45.3089809045464,45.6347105061032,45.2557535181286,37.9028446422865,37.4783987778359,41.27125284076,41.0627784368417,41.2027873969209,42.3346461063025,41.9685840589279,41.3029706131903,41.0217857257177,40.535660004303,38.3699818194543,39.2286340475686
2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,1,4,4,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,4,0,0,0
2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
20,20,26,26,61,61,169,169,609,609,637,637,684,684,597,597,596,596,701,701,700,700,740,740,791,791,923,923,1019,1019,775,775,601,601,361,361,296,296,194,194,108,108,32,32,24,24,26,26,12,12,24,24,58,58,181,181,661,661,628,628,647,647,572,572,629,629,672,672,732,732,782,782,836,836,943,943,968,968,825,825,544,544,419,419,342,342,195,195,121,121,48,48,29,29,24,24,17,17,24,24,66,66,172,172,610,610,609,609,665,665,589,589,604,604,672,672,638,638,779,779,826,826,968,968,942,942,702,702,544,544,392,392,274,274,224,224,128,128,66,66,33,33,33,33,17,17,27,27,67,67,186,186,601,601,652,652,636,636,654,654,706,706,708,708,768,768,734,734,838,838,984,984,857,857,719,719,599,599,403,403,293,293,269,269,224,224,120,120,51,51,72,72,43,43,23,23,37,37,93,93
0,0,0,0,0,0,0,0,2.79273901434384,2.7232924216624,68.9420088263036,69.6356332397442,44.6048197918469,48.3814318615234,24.7378214827296,23.4792876570497,151.651098182979,151.479619498136,30.319759455963,29.5739827709821,30.6451281531551,28.9460209814249,219.656693910268,221.87100494283,113.692200312534,110.601933894672,68.9602871132081,67.7709237503491,9.39803690463222,9.31465066521843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69470703350322,2.85652327786492,54.052696077085,57.8390900222049,126.818762434553,125.174702749497,214.049275573294,214.491192831202,252.533504863058,245.162824183631,235.048517481563,252.217219527928,41.9475169802481,42.9664063160367,54.6615274526134,54.0146399901628,29.8608931164173,30.2516062985961,82.3243888395104,79.8882002711092,16.3872590417269,17.053369678441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2357751180262,11.3063283148439,94.8598295903417,97.6874879553005,202.597579735947,201.893772246933,268.967499647524,256.182369914355,276.244934068797,284.700109024475,235.699851081479,229.25322099779,228.063304194977,241.23889632896,179.897235531642,170.169992561887,100.64448378205,103.581812993992,110.02213928199,110.314167411313,22.7347057908883,22.6646941968862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19353823510519,9.4399711441901,76.3633425551633,73.6873287977995,142.410509170327,148.081468023787,235.690100714422,237.213721308695,230.172966044528,218.149994678182,126.104900950991,131.11465177426,68.0707284003748,65.6089277069208,90.1174836305685,98.0502224194183,69.2271310367095,67.4355156666989,44.3584620508021,47.7614506404216,16.7699606680697,15.9188955857954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
